trackName;artistName;endTime;msPlayed;TrackID;Popularity;msDuration;Release_day;Uri;Acousticness;Danceability;Energy;Speechiness;Instrumentalness;Liveness;Valence;Loudeness;Tempo;Time_signature;Key;Mode;uri2;id2
Iris;The Goo Goo Dolls;01/02/2024 18:31;289533;6Qyc6fS4DsZjB2mRW9DsQs;86;289533;11/09/1998;spotify:track:6Qyc6fS4DsZjB2mRW9DsQs;0.00125;0.315;0.715;0.0362;7.97e-06;0.0942;0.497;-8.072;155.925;3;11;0;spotify:track:6Qyc6fS4DsZjB2mRW9DsQs;6Qyc6fS4DsZjB2mRW9DsQs
SIMPLY THE BEST;Black Eyed Peas;01/02/2024 18:26;236190;3LBBSmoGHWC91u754Tp21C;57;236190;28/10/2022;spotify:track:3LBBSmoGHWC91u754Tp21C;0.204;0.871;0.789;0.13;2.76e-05;0.122;0.646;-6.045;126.012;4;1;0;spotify:track:3LBBSmoGHWC91u754Tp21C;3LBBSmoGHWC91u754Tp21C
greedy;Tate McRae;01/02/2024 18:22;131872;3rUGC1vUpkDG9CZFHMur1t;96;131872;15/09/2023;spotify:track:3rUGC1vUpkDG9CZFHMur1t;0.261;0.749;0.729;0.0321;0.0;0.113;0.816;-3.19;111.004;1;6;0;spotify:track:3rUGC1vUpkDG9CZFHMur1t;3rUGC1vUpkDG9CZFHMur1t
Watermelon Sugar;Harry Styles;01/02/2024 18:18;174000;6UelLqGlWMcVH1E5c4H7lY;88;174000;13/12/2019;spotify:track:6UelLqGlWMcVH1E5c4H7lY;0.122;0.548;0.816;0.0465;0.0;0.335;0.557;-4.209;95.39;4;0;1;spotify:track:6UelLqGlWMcVH1E5c4H7lY;6UelLqGlWMcVH1E5c4H7lY
Giving Me;Jazzy;01/02/2024 18:15;169000;1ACFweuuvf6MHtptObgreR;73;169000;10/03/2023;spotify:track:1ACFweuuvf6MHtptObgreR;0.315;0.736;0.647;0.106;0.000137;0.139;0.499;-9.257;127.065;4;7;0;spotify:track:1ACFweuuvf6MHtptObgreR;1ACFweuuvf6MHtptObgreR
Dance The Night - From Barbie The Album;Dua Lipa;01/02/2024 18:12;176579;1vYXt7VSjH9JIM5oRRo7vA;87;176579;25/05/2023;spotify:track:1vYXt7VSjH9JIM5oRRo7vA;0.0207;0.671;0.845;0.048;0.0;0.329;0.775;-4.93;110.056;4;11;0;spotify:track:1vYXt7VSjH9JIM5oRRo7vA;1vYXt7VSjH9JIM5oRRo7vA
Give It To Me - Full Vocal Mix;Matt Sassari;01/02/2024 18:09;102860;5ZduaRci3iNUiDfJbBfAaf;84;102860;22/10/2021;spotify:track:5ZduaRci3iNUiDfJbBfAaf;0.00116;0.874;0.869;0.0315;0.00238;0.164;0.726;-5.996;126.027;4;1;0;spotify:track:5ZduaRci3iNUiDfJbBfAaf;5ZduaRci3iNUiDfJbBfAaf
Hero;Alan Walker;01/02/2024 18:08;175271;1rBTBbtkJlSDk78gg8Dw9F;66;175271;04/05/2023;spotify:track:1rBTBbtkJlSDk78gg8Dw9F;0.03;0.593;0.734;0.0299;1.17e-05;0.213;0.0952;-7.067;126.044;4;5;1;spotify:track:1rBTBbtkJlSDk78gg8Dw9F;1rBTBbtkJlSDk78gg8Dw9F
Mwaki;Zerb;01/02/2024 18:01;208135;5KTZgG84bKFGm53lhLtTqc;82;208135;27/10/2023;spotify:track:5KTZgG84bKFGm53lhLtTqc;0.201;0.847;0.637;0.0587;0.201;0.121;0.0509;-8.751;120.033;4;7;0;spotify:track:5KTZgG84bKFGm53lhLtTqc;5KTZgG84bKFGm53lhLtTqc
Rock My Body;R3HAB;01/02/2024 17:58;137419;6pb5DtlAeG95dNQLHiArRU;78;137419;28/04/2023;spotify:track:6pb5DtlAeG95dNQLHiArRU;0.202;0.662;0.821;0.13;0.0;0.522;0.47;-4.103;124.077;4;2;0;spotify:track:6pb5DtlAeG95dNQLHiArRU;6pb5DtlAeG95dNQLHiArRU
Bad Memories - Felix Jaehn Remix;MEDUZA;01/02/2024 17:55;149565;04R4oiYD4NU6ZkdwlaJSep;67;149565;14/10/2022;spotify:track:04R4oiYD4NU6ZkdwlaJSep;0.031;0.667;0.815;0.19;0.0361;0.0349;0.394;-7.401;138.057;4;1;1;spotify:track:04R4oiYD4NU6ZkdwlaJSep;04R4oiYD4NU6ZkdwlaJSep
Demons;Imagine Dragons;01/02/2024 17:50;177506;5qaEfEh1AtSdrdrByCP7qR;85;177506;04/09/2012;spotify:track:5qaEfEh1AtSdrdrByCP7qR;0.19;0.5;0.71;0.0339;0.00025;0.269;0.419;-3.015;89.929;4;3;1;spotify:track:5qaEfEh1AtSdrdrByCP7qR;5qaEfEh1AtSdrdrByCP7qR
Marry Me - Kat & Bastian Duet;Jennifer Lopez;01/02/2024 17:47;157130;7wCqBjOdJ9Gk0OtNVnRB0W;50;157130;04/02/2022;spotify:track:7wCqBjOdJ9Gk0OtNVnRB0W;0.02;0.674;0.58;0.109;0;0.32;0.699;-7.527;99.996;4;8;1;spotify:track:7wCqBjOdJ9Gk0OtNVnRB0W;7wCqBjOdJ9Gk0OtNVnRB0W
Heaven Takes You Home (feat. Connie Constance);Swedish House Mafia;01/02/2024 17:44;214071;3nEHrvNNtgLv9rneTAYVr4;77;214071;15/04/2022;spotify:track:3nEHrvNNtgLv9rneTAYVr4;0.0124;0.665;0.738;0.0379;0.00598;0.0923;0.0389;-5.931;125.037;4;0;0;spotify:track:3nEHrvNNtgLv9rneTAYVr4;3nEHrvNNtgLv9rneTAYVr4
Hey Brother;Avicii;01/02/2024 17:41;255093;4lhqb6JvbHId48OUJGwymk;79;255093;01/01/2013;spotify:track:4lhqb6JvbHId48OUJGwymk;0.0309;0.545;0.78;0.0436;4.64e-05;0.0828;0.458;-4.867;125.014;4;7;0;spotify:track:4lhqb6JvbHId48OUJGwymk;4lhqb6JvbHId48OUJGwymk
When We Were Young (The Logical Song);David Guetta;01/02/2024 17:36;147432;1CcLA0eaauck34YEIrvAAq;83;147432;10/11/2023;spotify:track:1CcLA0eaauck34YEIrvAAq;0.0526;0.657;0.914;0.0523;6.32e-06;0.109;0.502;-4.513;139.989;4;0;0;spotify:track:1CcLA0eaauck34YEIrvAAq;1CcLA0eaauck34YEIrvAAq
21 Reasons (feat. Ella Henderson);Nathan Dawe;01/02/2024 17:34;155253;1RF02Cf80mTaeNXG2P2boR;76;155253;29/04/2022;spotify:track:1RF02Cf80mTaeNXG2P2boR;0.0165;0.621;0.785;0.11;5.92e-06;0.0512;0.779;-4.499;123.96;4;6;1;spotify:track:1RF02Cf80mTaeNXG2P2boR;1RF02Cf80mTaeNXG2P2boR
Baby Don't Hurt Me;David Guetta;01/02/2024 17:31;140017;3BKD1PwArikchz2Zrlp1qi;84;140017;06/04/2023;spotify:track:3BKD1PwArikchz2Zrlp1qi;0.00126;0.602;0.91;0.0308;0.000174;0.12;0.228;-3.404;127.944;4;7;1;spotify:track:3BKD1PwArikchz2Zrlp1qi;3BKD1PwArikchz2Zrlp1qi
Best Day Of My Life - Gazzo Remix;American Authors;01/02/2024 17:29;197760;5ng9duWuWbHlwviFSh5Vqx;55;197760;01/01/2014;spotify:track:5ng9duWuWbHlwviFSh5Vqx;0.0117;0.632;0.964;0.0819;0.0014;0.225;0.402;-1.555;124.997;4;11;0;spotify:track:5ng9duWuWbHlwviFSh5Vqx;5ng9duWuWbHlwviFSh5Vqx
Prada;cassö;01/02/2024 17:26;132359;59NraMJsLaMCVtwXTSia8i;89;132359;11/08/2023;spotify:track:59NraMJsLaMCVtwXTSia8i;0.001;0.638;0.717;0.0375;1.79e-06;0.113;0.422;-5.804;141.904;4;8;1;spotify:track:59NraMJsLaMCVtwXTSia8i;59NraMJsLaMCVtwXTSia8i
Bad Memories;MEDUZA;01/02/2024 17:23;147629;3rb0tMq42WfggucPm0HHkA;75;148629;22/07/2022;spotify:track:3rb0tMq42WfggucPm0HHkA;0.118;0.607;0.767;0.0474;0.0;0.122;0.662;-6.069;123.998;3;5;0;spotify:track:3rb0tMq42WfggucPm0HHkA;3rb0tMq42WfggucPm0HHkA
Words (feat. Zara Larsson);Alesso;01/02/2024 17:21;142677;1bgKMxPQU7JIZEhNsM1vFs;78;142677;22/04/2022;spotify:track:1bgKMxPQU7JIZEhNsM1vFs;0.0245;0.739;0.586;0.0472;0.000252;0.308;0.444;-5.079;124.026;4;10;0;spotify:track:1bgKMxPQU7JIZEhNsM1vFs;1bgKMxPQU7JIZEhNsM1vFs
Party In The U.S.A.;Miley Cyrus;01/02/2024 17:16;202066;3E7dfMvvCLUddWissuqMwr;82;202066;01/01/2009;spotify:track:3E7dfMvvCLUddWissuqMwr;0.00112;0.652;0.698;0.042;0.000115;0.0886;0.47;-4.667;96.021;4;10;0;spotify:track:3E7dfMvvCLUddWissuqMwr;3E7dfMvvCLUddWissuqMwr
Temptation (feat. Poppy Baskcomb);Jess Bays;01/02/2024 17:10;172197;3fvsxmytTns1ApIWBqfANZ;68;172197;18/02/2022;spotify:track:3fvsxmytTns1ApIWBqfANZ;0.0195;0.744;0.703;0.048;0.00449;0.141;0.819;-8.111;125.023;3;3;0;spotify:track:3fvsxmytTns1ApIWBqfANZ;3fvsxmytTns1ApIWBqfANZ
Overdrive (feat. Norma Jean Martine);Ofenbach;01/02/2024 17:07;155905;3bK1zVFBKIzYjmptmI4NsJ;87;155905;06/10/2023;spotify:track:3bK1zVFBKIzYjmptmI4NsJ;0.00257;0.611;0.757;0.03;0.0;0.058;0.279;-3.546;126.963;4;6;1;spotify:track:3bK1zVFBKIzYjmptmI4NsJ;3bK1zVFBKIzYjmptmI4NsJ
Paradise;MEDUZA;01/02/2024 17:02;167903;6ft4hAq6yde8jPZY2i5zLr;70;167903;30/10/2020;spotify:track:6ft4hAq6yde8jPZY2i5zLr;0.0689;0.632;0.595;0.0401;0;0.209;0.435;-7.644;124.114;4;8;0;spotify:track:6ft4hAq6yde8jPZY2i5zLr;6ft4hAq6yde8jPZY2i5zLr
Rude Boy;Rihanna;31/01/2024 15:47;63298;60jzFy6Nn4M0iD1d94oteF;78;222920;20/11/2009;spotify:track:60jzFy6Nn4M0iD1d94oteF;0.113;0.563;0.75;0.127;0.0;0.0788;0.812;-4.496;173.909;4;11;1;spotify:track:60jzFy6Nn4M0iD1d94oteF;60jzFy6Nn4M0iD1d94oteF
On The Floor;Jennifer Lopez;31/01/2024 15:41;284866;0Oe49j06Bjrxs8PltuVeaW;75;230906;01/01/2011;spotify:track:0Oe49j06Bjrxs8PltuVeaW;0.0848;0.758;0.686;0.0792;0.00133;0.142;0.444;-6.346;130.008;4;11;1;spotify:track:0Oe49j06Bjrxs8PltuVeaW;0Oe49j06Bjrxs8PltuVeaW
La Notte Vola - RMX (feat. Lorella Cuccarini);Olly;31/01/2024 15:37;142714;7MXfWsAPAFvAuUWid9UxU0;51;142714;10/02/2023;spotify:track:7MXfWsAPAFvAuUWid9UxU0;0.232;0.645;0.708;0.173;0.0;0.0949;0.593;-6.324;139.979;4;1;1;spotify:track:7MXfWsAPAFvAuUWid9UxU0;7MXfWsAPAFvAuUWid9UxU0
Fuori è notte;Il Tre;31/01/2024 15:34;172875;0gbl0gHhh40FudCySvWJNR;48;172875;24/09/2021;spotify:track:0gbl0gHhh40FudCySvWJNR;0.3;0.527;0.741;0.131;0.0;0.191;0.492;-5.362;80.696;4;10;1;spotify:track:0gbl0gHhh40FudCySvWJNR;0gbl0gHhh40FudCySvWJNR
ROSSOFUOCO;Mida;31/01/2024 15:31;162684;5B5p5w9QV0QFBsnASmtL24;71;162684;07/11/2023;spotify:track:5B5p5w9QV0QFBsnASmtL24;0.0181;0.452;0.579;0.0755;0.0;0.192;0.297;-5.658;133.899;4;2;1;spotify:track:5B5p5w9QV0QFBsnASmtL24;5B5p5w9QV0QFBsnASmtL24
Give It To Me;Timbaland;31/01/2024 15:29;54341;0wbDgMuAoy7O7pL3a69uZx;76;234026;02/04/2007;spotify:track:0wbDgMuAoy7O7pL3a69uZx;0.168;0.975;0.711;0.0632;0.000552;0.0799;0.815;-3.904;110.621;4;8;1;spotify:track:0wbDgMuAoy7O7pL3a69uZx;0wbDgMuAoy7O7pL3a69uZx
A Squarciagola;Olly;31/01/2024 15:26;184022;1broDLBCr9ZXrMW3RjLa5J;56;184022;03/11/2023;spotify:track:1broDLBCr9ZXrMW3RjLa5J;0.205;0.554;0.709;0.0508;0.0;0.359;0.454;-6.338;90.037;4;2;1;spotify:track:1broDLBCr9ZXrMW3RjLa5J;1broDLBCr9ZXrMW3RjLa5J
NUVOLA;Holden;31/01/2024 15:20;169483;305DlkOzRc0TYoKQr00Kud;62;169483;12/12/2023;spotify:track:305DlkOzRc0TYoKQr00Kud;0.0585;0.476;0.533;0.0473;0.0;0.204;0.479;-7.15;156.055;4;0;1;spotify:track:305DlkOzRc0TYoKQr00Kud;305DlkOzRc0TYoKQr00Kud
Papaya;VillaBanks;31/01/2024 15:20;1950;0eUgmndC1CN1eijY6EKSaE;65;139714;26/10/2023;spotify:track:0eUgmndC1CN1eijY6EKSaE;0.448;0.672;0.83;0.0872;0.0;0.104;0.435;-6.165;139.983;4;11;0;spotify:track:0eUgmndC1CN1eijY6EKSaE;0eUgmndC1CN1eijY6EKSaE
Piccola Stella;Ultimo;31/01/2024 15:20;3028;6sLBJkMyZIkGevtpYgeotT;65;232666;05/04/2019;spotify:track:6sLBJkMyZIkGevtpYgeotT;0.341;0.405;0.465;0.0621;0.0;0.111;0.276;-8.019;179.563;3;6;1;spotify:track:6sLBJkMyZIkGevtpYgeotT;6sLBJkMyZIkGevtpYgeotT
LUNA PIENA (con IRAMA);Rkomi;31/01/2024 15:20;1973;6z7tGTD6yvyloEm6K2H8EX;64;166983;30/11/2021;spotify:track:6z7tGTD6yvyloEm6K2H8EX;0.405;0.722;0.841;0.0545;0.0;0.0876;0.467;-3.561;99.963;4;1;1;spotify:track:6z7tGTD6yvyloEm6K2H8EX;6z7tGTD6yvyloEm6K2H8EX
Notti In Bianco;BLANCO;31/01/2024 15:20;2530;1PWOkqMORYdGa0OEh2GaXM;61;176400;09/09/2021;spotify:track:1PWOkqMORYdGa0OEh2GaXM;0.359;0.599;0.79;0.0422;0.0;0.105;0.693;-3.242;75.004;4;6;1;spotify:track:1PWOkqMORYdGa0OEh2GaXM;1PWOkqMORYdGa0OEh2GaXM
EVERYDAY (feat. Shiva, ANNA, Geolier);Takagi & Ketra;31/01/2024 15:17;7105;20bTkdvyWZjO4ORHmzXQR4;73;190188;13/10/2023;spotify:track:20bTkdvyWZjO4ORHmzXQR4;0.499;0.748;0.516;0.1;0.0;0.127;0.465;-6.77;78.038;4;1;0;spotify:track:20bTkdvyWZjO4ORHmzXQR4;20bTkdvyWZjO4ORHmzXQR4
Farò di Te un Uomo;S Pozzoli;31/01/2024 15:17;201626;1d36tpKpByF5Wcndsqr4Bq;51;201626;01/01/1998;spotify:track:1d36tpKpByF5Wcndsqr4Bq;0.151;0.682;0.544;0.0324;0.0;0.0849;0.515;-8.674;113.947;4;7;1;spotify:track:1d36tpKpByF5Wcndsqr4Bq;1d36tpKpByF5Wcndsqr4Bq
ROMA;Il Tre;31/01/2024 15:14;150130;07fvtrElvlA3Jy54TTe27C;51;150130;15/09/2023;spotify:track:07fvtrElvlA3Jy54TTe27C;0.423;0.678;0.836;0.127;0.0;0.109;0.314;-5.499;115.032;4;11;1;spotify:track:07fvtrElvlA3Jy54TTe27C;07fvtrElvlA3Jy54TTe27C
5 Gocce (feat. Rkomi);Irama;31/01/2024 15:11;2205;3z0GeNGWyVduziP1cQ0mFN;63;160000;25/02/2022;spotify:track:3z0GeNGWyVduziP1cQ0mFN;0.279;0.742;0.808;0.059;9.85e-06;0.325;0.846;-5.206;74.992;4;4;1;spotify:track:3z0GeNGWyVduziP1cQ0mFN;3z0GeNGWyVduziP1cQ0mFN
Menomale che c'è il mare;Olly;31/01/2024 15:11;4551;5pYy054Wcuj9CFdDIxZSVU;52;173842;10/02/2023;spotify:track:5pYy054Wcuj9CFdDIxZSVU;0.275;0.497;0.701;0.202;0.0;0.335;0.561;-6.707;95.411;4;8;1;spotify:track:5pYy054Wcuj9CFdDIxZSVU;5pYy054Wcuj9CFdDIxZSVU
Angelina Jolie;Bresh;31/01/2024 15:11;73078;2wDBnfPlixUHdqrS1HvpvY;64;169546;04/03/2022;spotify:track:2wDBnfPlixUHdqrS1HvpvY;0.073;0.658;0.628;0.207;0.0;0.117;0.621;-7.889;160.171;4;7;1;spotify:track:2wDBnfPlixUHdqrS1HvpvY;2wDBnfPlixUHdqrS1HvpvY
Tutto con te;Olly;31/01/2024 15:10;158400;7lT1FcTvo0yrfpQD2Vs2XR;51;158400;10/02/2023;spotify:track:7lT1FcTvo0yrfpQD2Vs2XR;0.276;0.554;0.66;0.165;0.0;0.159;0.863;-6.694;150.065;4;8;1;spotify:track:7lT1FcTvo0yrfpQD2Vs2XR;7lT1FcTvo0yrfpQD2Vs2XR
DIMMI CHE NON È UN ADDIO;Holden;31/01/2024 15:07;177769;3nIDXarK9FuClYwZQTSoK2;60;177769;07/11/2023;spotify:track:3nIDXarK9FuClYwZQTSoK2;0.132;0.592;0.543;0.0267;0.0;0.185;0.171;-6.154;97.478;3;3;1;spotify:track:3nIDXarK9FuClYwZQTSoK2;3nIDXarK9FuClYwZQTSoK2
Parole di ghiaccio;Emis Killa;31/01/2024 15:04;231655;1mItEeAlTepKfWUOpu8h6b;56;231655;07/02/2012;spotify:track:1mItEeAlTepKfWUOpu8h6b;0.214;0.417;0.879;0.243;0.0;0.0811;0.704;-4.43;87.437;4;0;0;spotify:track:1mItEeAlTepKfWUOpu8h6b;1mItEeAlTepKfWUOpu8h6b
Pon de Replay;Rihanna;31/01/2024 15:01;203245;4TsmezEQVSZNNPv5RJ65Ov;80;246960;29/08/2005;spotify:track:4TsmezEQVSZNNPv5RJ65Ov;0.000155;0.779;0.64;0.159;0.000766;0.101;0.499;-8.415;99.017;4;7;1;spotify:track:4TsmezEQVSZNNPv5RJ65Ov;4TsmezEQVSZNNPv5RJ65Ov
Take A Bow;Rihanna;31/01/2024 14:53;229413;3goSVuTt3fDYDP6kRnFwuL;75;229413;02/06/2008;spotify:track:3goSVuTt3fDYDP6kRnFwuL;0.248;0.518;0.467;0.162;0.0;0.0941;0.559;-7.536;79.965;4;9;1;spotify:track:3goSVuTt3fDYDP6kRnFwuL;3goSVuTt3fDYDP6kRnFwuL
Rude Boy;Rihanna;31/01/2024 12:54;222920;60jzFy6Nn4M0iD1d94oteF;78;222920;20/11/2009;spotify:track:60jzFy6Nn4M0iD1d94oteF;0.113;0.563;0.75;0.127;0.0;0.0788;0.812;-4.496;173.909;4;11;1;spotify:track:60jzFy6Nn4M0iD1d94oteF;60jzFy6Nn4M0iD1d94oteF
Umbrella;Rihanna;31/01/2024 12:45;6280;49FYlytm3dAAraYgpoJZux;83;275986;02/06/2008;spotify:track:49FYlytm3dAAraYgpoJZux;0.00906;0.585;0.828;0.124;0.0;0.0426;0.584;-4.603;174.034;4;1;1;spotify:track:49FYlytm3dAAraYgpoJZux;49FYlytm3dAAraYgpoJZux
Only Girl (In The World);Rihanna;31/01/2024 12:45;13328;2ENexcMEMsYk0rVJigVD3i;84;235493;01/01/2010;spotify:track:2ENexcMEMsYk0rVJigVD3i;0.112;0.789;0.706;0.0429;1.71e-05;0.0586;0.638;-4.233;125.918;4;11;0;spotify:track:2ENexcMEMsYk0rVJigVD3i;2ENexcMEMsYk0rVJigVD3i
Breakin' Dishes;Rihanna;31/01/2024 12:45;1857;46aZJc0z1HHHSFxaIRxYSP;77;200573;02/06/2008;spotify:track:46aZJc0z1HHHSFxaIRxYSP;0.000282;0.801;0.674;0.031;0.000139;0.0914;0.875;-4.185;125.009;4;8;0;spotify:track:46aZJc0z1HHHSFxaIRxYSP;46aZJc0z1HHHSFxaIRxYSP
Princess of China;Coldplay;31/01/2024 12:45;1184;4HXOBjwv2RnLpGG4xWOO6N;68;239215;24/10/2011;spotify:track:4HXOBjwv2RnLpGG4xWOO6N;0.00385;0.42;0.69;0.0347;0.015;0.287;0.237;-6.221;85.014;4;9;0;spotify:track:4HXOBjwv2RnLpGG4xWOO6N;4HXOBjwv2RnLpGG4xWOO6N
This Is What You Came For;Calvin Harris;31/01/2024 12:45;2159;0azC730Exh71aQlOt9Zj3y;85;222160;29/04/2016;spotify:track:0azC730Exh71aQlOt9Zj3y;0.199;0.631;0.927;0.0332;0.119;0.148;0.465;-2.787;123.962;4;9;0;spotify:track:0azC730Exh71aQlOt9Zj3y;0azC730Exh71aQlOt9Zj3y
SEXY (feat. Guè);Irama;31/01/2024 12:14;123021;6iOZlieTgmYWDCQmq4Auu6;48;156674;07/07/2023;spotify:track:6iOZlieTgmYWDCQmq4Auu6;0.0346;0.876;0.659;0.0875;0.00163;0.116;0.461;-5.083;99.993;4;11;0;spotify:track:6iOZlieTgmYWDCQmq4Auu6;6iOZlieTgmYWDCQmq4Auu6
HOLLYWOOD;Irama;31/01/2024 12:12;184800;3RyVu4sbEBBRi9fKif6fHc;57;184800;07/07/2023;spotify:track:3RyVu4sbEBBRi9fKif6fHc;0.126;0.686;0.852;0.0454;0.0;0.142;0.757;-3.674;100.025;4;5;0;spotify:track:3RyVu4sbEBBRi9fKif6fHc;3RyVu4sbEBBRi9fKif6fHc
CON GLI STESSI OCCHI;Irama;31/01/2024 12:08;172888;1ldawn4GuWjXDI48y9ALiy;36;172888;07/07/2023;spotify:track:1ldawn4GuWjXDI48y9ALiy;0.154;0.515;0.75;0.122;0.0;0.414;0.711;-5.279;180.043;4;1;1;spotify:track:1ldawn4GuWjXDI48y9ALiy;1ldawn4GuWjXDI48y9ALiy
UN’ALTRA BUGIA;Irama;31/01/2024 12:06;184724;5h6gyDtdIyh0NADOPK8PLW;46;184724;07/07/2023;spotify:track:5h6gyDtdIyh0NADOPK8PLW;0.108;0.769;0.735;0.0392;0.0;0.259;0.398;-3.912;127.067;4;1;0;spotify:track:5h6gyDtdIyh0NADOPK8PLW;5h6gyDtdIyh0NADOPK8PLW
PRECIPITO;Irama;31/01/2024 11:58;4652;4pda3K35ZY27nRYqcozYeH;40;189467;07/07/2023;spotify:track:4pda3K35ZY27nRYqcozYeH;0.14;0.71;0.562;0.0328;0.0;0.12;0.496;-4.757;121.924;4;7;0;spotify:track:4pda3K35ZY27nRYqcozYeH;4pda3K35ZY27nRYqcozYeH
QUANDO PIOVE;Irama;31/01/2024 11:57;179027;3DziDVOfodYNjp3luJF4PP;46;179027;07/07/2023;spotify:track:3DziDVOfodYNjp3luJF4PP;0.23;0.851;0.682;0.129;3.43e-05;0.087;0.36;-5.546;107.967;4;9;0;spotify:track:3DziDVOfodYNjp3luJF4PP;3DziDVOfodYNjp3luJF4PP
FIGLIO UNICO (feat. Kid Yugi, Ernia);Irama;31/01/2024 11:55;102659;096BYC8tm5zUgfM4ohTcdD;50;245181;07/07/2023;spotify:track:096BYC8tm5zUgfM4ohTcdD;0.0735;0.439;0.812;0.235;0.0;0.257;0.65;-4.15;150.335;4;6;0;spotify:track:096BYC8tm5zUgfM4ohTcdD;096BYC8tm5zUgfM4ohTcdD
URLAMI ADDOSSO;Irama;31/01/2024 11:53;196800;7ybQSclKboLyYQo4mUJCTP;37;196800;07/07/2023;spotify:track:7ybQSclKboLyYQo4mUJCTP;0.00182;0.591;0.847;0.0997;0.0;0.457;0.203;-4.16;99.895;4;4;0;spotify:track:7ybQSclKboLyYQo4mUJCTP;7ybQSclKboLyYQo4mUJCTP
SULLA PELLE;Irama;31/01/2024 11:49;47747;5eCfVN860RQqLMz0MB37Y5;50;170552;07/07/2023;spotify:track:5eCfVN860RQqLMz0MB37Y5;0.0074;0.593;0.88;0.0631;0;0.115;0.35;-3.309;93.025;4;7;1;spotify:track:5eCfVN860RQqLMz0MB37Y5;5eCfVN860RQqLMz0MB37Y5
SULLA PELLE;Irama;30/01/2024 09:34;122804;5eCfVN860RQqLMz0MB37Y5;50;170552;07/07/2023;spotify:track:5eCfVN860RQqLMz0MB37Y5;0.0074;0.593;0.88;0.0631;0;0.115;0.35;-3.309;93.025;4;7;1;spotify:track:5eCfVN860RQqLMz0MB37Y5;5eCfVN860RQqLMz0MB37Y5
CON GLI STESSI OCCHI;Irama;30/01/2024 09:32;172888;1ldawn4GuWjXDI48y9ALiy;36;172888;07/07/2023;spotify:track:1ldawn4GuWjXDI48y9ALiy;0.154;0.515;0.75;0.122;0.0;0.414;0.711;-5.279;180.043;4;1;1;spotify:track:1ldawn4GuWjXDI48y9ALiy;1ldawn4GuWjXDI48y9ALiy
Farò di Te un Uomo;S Pozzoli;30/01/2024 09:28;201626;1d36tpKpByF5Wcndsqr4Bq;51;201626;01/01/1998;spotify:track:1d36tpKpByF5Wcndsqr4Bq;0.151;0.682;0.544;0.0324;0.0;0.0849;0.515;-8.674;113.947;4;7;1;spotify:track:1d36tpKpByF5Wcndsqr4Bq;1d36tpKpByF5Wcndsqr4Bq
On My Way (Marry Me);Jennifer Lopez;26/01/2024 16:05;192571;0ldyOpAYtavIapulYOwGfz;41;218209;14/01/2022;spotify:track:0ldyOpAYtavIapulYOwGfz;0.0268;0.686;0.608;0.0438;0.00242;0.0794;0.234;-8.865;127.018;4;11;0;spotify:track:0ldyOpAYtavIapulYOwGfz;0ldyOpAYtavIapulYOwGfz
All I Have (feat. LL Cool J);Jennifer Lopez;26/01/2024 15:59;254466;2xlnEhQjSCqNPIJX42ARej;62;254466;2002;spotify:track:2xlnEhQjSCqNPIJX42ARej;0.271;0.701;0.669;0.107;0;0.158;0.446;-5.265;83.066;4;1;1;spotify:track:2xlnEhQjSCqNPIJX42ARej;2xlnEhQjSCqNPIJX42ARej
Marry Me - Kat & Bastian Duet;Jennifer Lopez;26/01/2024 15:53;157130;7wCqBjOdJ9Gk0OtNVnRB0W;50;157130;04/02/2022;spotify:track:7wCqBjOdJ9Gk0OtNVnRB0W;0.02;0.674;0.58;0.109;0;0.32;0.699;-7.527;99.996;4;8;1;spotify:track:7wCqBjOdJ9Gk0OtNVnRB0W;7wCqBjOdJ9Gk0OtNVnRB0W
Love Don't Cost a Thing;Jennifer Lopez;26/01/2024 15:42;221226;1fgvJXlcZ7uIddMpqsqw0L;67;221226;23/01/2001;spotify:track:1fgvJXlcZ7uIddMpqsqw0L;0.00305;0.786;0.842;0.0707;3.54e-06;0.473;0.685;-5.115;97.577;4;4;0;spotify:track:1fgvJXlcZ7uIddMpqsqw0L;1fgvJXlcZ7uIddMpqsqw0L
Pa Ti;Jennifer Lopez;26/01/2024 15:36;230026;4agLM5EfiWR2AKMq7gFwcM;52;230026;24/09/2020;spotify:track:4agLM5EfiWR2AKMq7gFwcM;0.286;0.86;0.762;0.0447;0.000148;0.0697;0.763;-2.343;139.992;4;9;0;spotify:track:4agLM5EfiWR2AKMq7gFwcM;4agLM5EfiWR2AKMq7gFwcM
Baila Conmigo;Jennifer Lopez;26/01/2024 15:15;163998;0mD63phUwHYnlvAJn8NgqC;49;163998;11/10/2019;spotify:track:0mD63phUwHYnlvAJn8NgqC;0.0365;0.795;0.758;0.0556;0.0014;0.0706;0.593;-6.032;128.005;4;7;0;spotify:track:0mD63phUwHYnlvAJn8NgqC;0mD63phUwHYnlvAJn8NgqC
On The Floor;Jennifer Lopez;26/01/2024 15:12;176723;0Oe49j06Bjrxs8PltuVeaW;75;230906;01/01/2011;spotify:track:0Oe49j06Bjrxs8PltuVeaW;0.0848;0.758;0.686;0.0792;0.00133;0.142;0.444;-6.346;130.008;4;11;1;spotify:track:0Oe49j06Bjrxs8PltuVeaW;0Oe49j06Bjrxs8PltuVeaW
